	diapaused_ICM	mTor_ICM	diapaused_TE	mTor_TE
mmu-miR-338-3p	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.9468851996616733
mmu-miR-339-5p	-1.211037314287082	-0.6794698247683555	0.1730806476864135	2.041272725898676
mmu-miR-340-5p	-1.804293166758628	-3.7118339146946355	0.040146650337473805	-1.1062033827062434
mmu-miR-340-3p	0.4618781135253414	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-341-3p	-0.4093886710486337	-0.5656706194080868	0.06798278309159222	0.09198770180862852
mmu-miR-342-5p	0.012669520931146108	0.24194953030793429	0.06798278309159222	0.09198770180862852
mmu-miR-342-3p	-0.12519741436760923	-0.7128734725975664	0.32748719407896876	0.09198770180862852
mmu-miR-345-3p	0.15542148866265337	-0.019291773711047767	-0.43246169780279337	0.4462619791468143
mmu-miR-3470b	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.7306496543588675
mmu-miR-3473b	1.3337901203413312	0.228703895042241	0.06798278309159222	0.09198770180862852
mmu-miR-3473e	0.012669520931146108	0.41523756733872913	0.06798278309159222	0.09198770180862852
mmu-miR-34a-5p	1.1098214723583875	1.1101304164132393	2.0869120315695295	-0.5365510861904126
mmu-miR-34a-3p	0.012669520931146108	-0.019291773711047767	-1.0986086668495219	-0.4964602092710792
mmu-miR-350-3p	-0.7319521851231979	0.06296878139736824	0.00941611922244254	0.09198770180862852
mmu-miR-351-5p	0.345516467260166	0.1901479431576262	-1.094259637672608	-4.013188786004757
mmu-miR-351-3p	-1.4914519634280714	-0.7940722827414917	-0.3745885212095795	-3.0136461782835857
mmu-miR-3535	-0.32218560431028404	1.3895199782514973	-1.6244588237902569	1.2339110657054961
mmu-miR-361-5p	0.5897371313958688	0.6117000013352231	0.8366101084946108	1.201087026190711
mmu-miR-361-3p	0.05832650504806371	-0.019291773711047767	0.12773490410929653	0.09198770180862852
mmu-miR-362-5p	0.17344147585528763	-0.019291773711047767	0.4279316810178964	0.09198770180862852
mmu-miR-362-3p	0.012669520931146108	0.19797523768668263	0.028002869942019296	0.9190032221535869
mmu-miR-365-2-5p	-0.46992511521367797	-0.02544007655628355	0.06798278309159222	0.09198770180862852
mmu-miR-367-3p	-0.450751712759145	-0.36887237475408496	0.06798278309159222	0.09198770180862852
mmu-miR-369-5p	0.47939734194792505	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-369-3p	0.9485509486419129	0.2762031916917711	0.06798278309159222	0.09198770180862852
mmu-miR-370-3p	-0.17178986334086627	-0.16224866539115076	0.06798278309159222	0.09198770180862852
mmu-miR-374b-5p	0.40192037660781393	-1.58432836328604	0.3800049323528969	0.5522174643163101
mmu-miR-375-3p	0.012669520931146108	-0.019291773711047767	1.1512218991718317	0.09198770180862852
mmu-miR-376a-3p	0.08854171328711379	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-376b-3p	0.46437585123687747	0.1969830516199146	0.06798278309159222	0.09198770180862852
mmu-miR-377-5p	0.26013946765595036	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-378a-5p	0.8703775295549021	1.153268197546061	-0.47266338241987754	-1.1969826516158142
mmu-miR-378a-3p	0.7340734488914644	0.4135872744812709	0.9265310997618286	0.29375911075579597
mmu-miR-378b	0.06505792796564859	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-378c	-0.7507576207030747	-0.4187215966604504	0.15617432350597596	-0.023253548884206388
mmu-miR-378d	-0.17114677360135894	0.21982879558225757	0.01671832436497094	0.09198770180862852
mmu-miR-379-5p	0.23536063507951985	1.0186687990309191	0.06798278309159222	0.09198770180862852
mmu-miR-379-3p	-0.30319512282082767	-0.37720340334098873	0.06798278309159222	0.09198770180862852
mmu-miR-381-3p	0.29125214692176854	0.20676179632858285	0.06798278309159222	0.09198770180862852
mmu-miR-382-5p	-2.179337182507681	-1.2456831748546822	-2.5082032263495333	-1.0359344206335728
mmu-miR-382-3p	0.43315517447138624	-0.1962259374506113	0.06798278309159222	0.09198770180862852
mmu-miR-3960	-1.3287515287427143	-0.5951341358867187	-1.3952760484443485	-0.06299221244151731
mmu-miR-3963	0.012669520931146108	0.7605519639885508	0.06798278309159222	0.09198770180862852
mmu-miR-3968	-1.5230836983250742	0.17239079764617238	0.7808582269697206	0.5693482681114088
mmu-miR-409-3p	-1.4579951817389831	-1.1115612012715073	-1.7498825374035374	-0.5793877674135517
mmu-miR-410-3p	0.04137200982873542	-0.590350432598297	0.06798278309159222	0.4165006016949565
mmu-miR-411-5p	0.5635240462439515	0.3260294890776038	0.06798278309159222	0.09198770180862852
mmu-miR-411-3p	-0.6376229135958613	-0.13903761084066332	0.06798278309159222	0.09198770180862852
mmu-miR-421-3p	1.74961011293085	0.8535789298830789	-1.40496754967398	-0.44550381010691875
mmu-miR-423-5p	0.09908099439309377	0.19105598731570123	-0.5844571567944571	-0.5651430919327153
mmu-miR-423-3p	-0.2073772570142027	-0.03362309298671394	0.6243831276707129	-2.54703815828347
mmu-miR-425-5p	0.13311382230807597	-0.0891205416528013	0.33565967845404543	0.6053702167826814
mmu-miR-429-3p	1.7902671504860102	0.4329575203670512	1.5191976189409115	0.1686428200300356
mmu-miR-431-5p	-0.6961577039680524	-0.38832067583933194	0.06798278309159222	0.09198770180862852
mmu-miR-433-3p	0.4465506435658262	-0.45018300153703844	0.06798278309159222	0.09198770180862852
mmu-miR-434-5p	0.2974768103353449	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-434-3p	1.2447741533122159	1.191173205094026	0.06798278309159222	1.3422011474052296
mmu-miR-450b-3p	0.1921935782617662	-0.019291773711047767	0.3972456530355324	0.09198770180862852
mmu-miR-451a	-4.185729019326688	-3.0282832638494686	-1.5906863687210067	0.630362855624266
mmu-miR-452-3p	-0.6376229135958613	-0.13903761084066332	0.06798278309159222	0.09198770180862852
mmu-miR-455-5p	-0.24216878293992747	0.5796120171499431	0.06798278309159222	0.09198770180862852
mmu-miR-463-5p	-0.032391713093093764	-0.22131730239862293	0.9739246006235831	0.09198770180862852
mmu-miR-465a-5p	2.0214700919686126	0.3381042853914705	-0.7699186669921798	-1.0160926947921511
mmu-miR-466d-3p	0.5952886635718767	0.0350296819774067	-0.49270814321405476	-0.0717477763068126
mmu-miR-466g	0.17601299368280193	-1.443214323162436	-0.7148632952304671	-0.3988618818719678
mmu-miR-466h-5p	0.4493971679426744	-0.019291773711047767	0.756936220160409	-0.2173712720080296
mmu-miR-466h-3p	0.34418323040151677	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-466i-3p	-0.008659516910450606	-0.019291773711047767	-0.2665922107817203	-0.48698960917823186
mmu-miR-466j	0.26013946765595036	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-466l-3p	0.06505792796564859	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-466m-3p	1.5025778313752831	1.5153788139360915	-1.1223745889676475	-1.7150786817828751
mmu-miR-466n-3p	0.7873975574780152	-1.1912745820878885	-0.8357364304432534	-0.3802059963771659
mmu-miR-466o-3p	0.05646699809335857	-0.5001918391322749	-0.8473892841949523	0.17227798985943538
mmu-miR-467c-5p	0.4570916330492273	-0.804064129840051	0.14001812080360684	-1.0460518387601978
mmu-miR-467d-5p	-0.8583722339985953	-2.3923645243194906	-1.358676372660496	-0.8136191262662984
mmu-miR-467e-5p	0.7290064787409481	1.0454906059181022	0.13542686955189265	-0.9166958599369787
mmu-miR-467e-3p	1.4728307723163856	-0.019291773711047767	-0.5388468014659422	0.728998859391126
mmu-miR-470-5p	1.7443910935740414	1.4317129547745202	0.4686712323122159	-0.09304215631414546
mmu-miR-471-5p	-0.6434171001767772	0.016697680708301334	0.17972824325306866	0.09198770180862852
mmu-miR-471-3p	0.4487528828870758	0.875132160644175	-0.1777401510053054	0.31126993165791966
mmu-miR-483-5p	-0.18106726648821653	-2.1475003873389293	-0.5602005147006532	0.7888974642152413
mmu-miR-483-3p	1.1256184875656128	1.0438507191521238	0.4625837399015033	-0.2820249658108218
mmu-miR-484	-1.0560684797493445	-1.2954793055563403	-1.8823551067622522	-0.7492787950491928
mmu-miR-485-5p	0.48540593549791233	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-485-3p	-0.18581376971541855	-0.38384293578666784	0.06798278309159222	0.09198770180862852
mmu-miR-486a-5p	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.5139896790666367
mmu-miR-486b-5p	-0.6376229113971511	-0.1390376090148791	0.06798278309159222	0.09198770180862852
mmu-miR-487b-3p	-0.6376229135958613	-0.13903761084066332	0.06798278309159222	0.09198770180862852
mmu-miR-491-5p	0.06505792796564848	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-494-3p	0.08673801063275195	0.3897570221965147	0.06798278309159222	0.09198770180862852
mmu-miR-495-3p	-1.3535900631296394	-0.763975394651652	0.06798278309159222	0.09198770180862852
mmu-miR-497a-5p	0.23248554211836592	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-499-5p	-0.16992469496909487	-0.019291773711047767	1.5008590278885623	0.09198770180862852
mmu-miR-500-5p	0.08854171328711379	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-500-3p	0.3371403918090573	-0.5922929999676024	-0.2981362249466055	-2.1366450373154326
mmu-miR-501-3p	1.1390481459394077	-0.8071093243884453	0.30195142783312967	-2.2768287459517125
mmu-miR-503-5p	-0.10940792357519513	-0.24537650452307405	-2.0371211346551084	-3.9492745944399648
mmu-miR-503-3p	0.805556464790325	1.3845516575372894	-0.9257460393083285	-0.6008539057602956
mmu-miR-505-5p	-1.2883236835286913	-0.4166763821238496	-0.18401394710600052	-1.1404544781379804
mmu-miR-5099	1.1140095348453092	-1.7658014487846259	0.08083775972474182	-0.8311520622112021
mmu-miR-5100	-0.6376229113971511	-0.1390376090148791	0.06798278309159222	0.09198770180862852
mmu-miR-5106	0.5884869984076048	0.9539469188969155	-0.42914861216519085	-0.7258275819226874
mmu-miR-5108	-3.3103218145176094	-0.7321369390881934	0.0788899772400662	1.6400013725576756
mmu-miR-5110	-2.3136374332122536	-0.2230404266117791	0.6491025235934968	1.3974208252045437
mmu-miR-5112	0.012669520931146108	0.2419495279560578	0.06798278309159222	0.09198770180862852
mmu-miR-5119	-1.2222989926123076	2.46203089184675	0.24453672291784745	1.0910599823120586
mmu-miR-5121	-0.6599647077159776	-0.18576461280214718	-0.3148514847942253	0.45839637004253336
mmu-miR-5124a	0.012669520931146108	0.2419495279560578	0.06798278309159222	0.09198770180862852
mmu-miR-5126	-2.9880618569255577	-0.15284082445160777	-7.147699214297301	-2.038615446557227
mmu-miR-5128	-0.8098782030552123	-0.4321487383548525	-0.12747422478526957	-0.025540614188372265
mmu-miR-532-5p	0.68684992431909	0.11026731687857776	-0.4081842548610369	-1.7605926325750891
mmu-miR-532-3p	1.1313676101506132	0.915357374427157	-0.3566350336232539	-0.36117720793649594
mmu-miR-541-5p	-0.03977412000198975	-0.6089289410142612	-0.740005998808464	0.09198770180862852
mmu-miR-542-5p	0.012669520931146108	0.24194953030793429	0.06798278309159222	0.09198770180862852
mmu-miR-542-3p	2.0296180337314693	-0.019291773711047767	-0.057145914821722564	-3.483092816410511
mmu-miR-543-3p	-0.6376229113971511	-0.1390376090148791	0.06798278309159222	0.09198770180862852
mmu-miR-574-5p	0.49530517559686643	0.9444543283062533	-1.8833230298403163	-1.0242429420134693
mmu-miR-574-3p	0.6372297946989893	0.18695033755760174	0.06798278309159222	0.09198770180862852
mmu-miR-615-3p	0.857352038797612	-0.019291773711047767	0.215847189614963	0.09198770180862852
mmu-miR-6236	0.04200767179389723	-0.019291773711047767	-0.5224571760883018	0.010105661275786252
mmu-miR-6240	0.5429523053611846	1.0321726485625042	-2.2688697594753213	-1.6913262509991995
mmu-miR-6516-3p	0.4618781135253414	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-652-3p	1.2606161579379929	-0.5563691473355088	0.5463529048453543	0.5958685535769871
mmu-miR-6538	-0.019752294710343343	0.6369126138883984	0.11008911122362772	0.4697600681380881
mmu-miR-6539	-1.0737711511061079	-0.8915265144572849	0.29466652328716614	-0.10447753472976305
mmu-miR-664-5p	0.05320171139429086	0.30003922583715487	0.4278718259155069	-0.4225369072982268
mmu-miR-664-3p	0.42309874683506354	-0.019291773711047767	0.5224335650957339	0.7622167847361809
mmu-miR-665-3p	0.18614645371624744	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-666-5p	0.48540593549791233	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-669a-3-3p	1.0405232587854225	-0.019291773711047767	-1.4783118691571757	-0.3006703649175817
mmu-miR-669b-3p	1.2218593380807439	0.6282825175921802	0.45471451840453125	0.09198770180862852
mmu-miR-669c-5p	0.5763790881026347	-0.26978464790704926	-0.5067251478827244	-1.0705490269375353
mmu-miR-669c-3p	0.18150614506547322	0.4938405563865602	-0.603593931666216	-0.3003889790736906
mmu-miR-669e-3p	0.28996035391068653	-0.019291773711047767	0.055524152905995605	0.09198770180862852
mmu-miR-669f-5p	-0.05232744146196107	-0.18309581412647327	0.12119920719369864	0.09198770180862852
mmu-miR-669f-3p	3.543557031291377	1.7830667173823558	1.158451384238158	-0.2731567478075665
mmu-miR-669h-5p	0.1946262031457584	-0.9209372393939523	0.7716264190241505	-0.15540527837426923
mmu-miR-669i	-0.6376229113971511	-0.1390376090148791	0.06798278309159222	0.09198770180862852
mmu-miR-669l-5p	-2.5951549049499265	-1.94672269678756	0.05352823893625828	0.38208653720274927
mmu-miR-669o-5p	0.3498223985339046	-0.019291773711047767	0.4262211397172113	0.09198770180862852
mmu-miR-671-5p	-0.378304037971186	-0.5156711173471814	-1.1638135743704485	-0.5647558198685788
mmu-miR-672-5p	-2.885912000047465	-3.2347312413886566	-2.60005133050276	-4.680440427229251
mmu-miR-674-5p	-1.2053782691186021	-0.9690873036099863	-0.026580365578136724	0.09198770180862852
mmu-miR-676-3p	3.0527629885698135	1.4153176922747603	0.5835476890438083	2.613998971120811
mmu-miR-677-3p	-0.8778148476885476	-0.34680992908043573	0.06798278309159222	0.09198770180862852
mmu-miR-6933-5p	0.26013946765595036	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-702-5p	-0.08034304966136281	-0.16703104902227445	0.06798278309159222	0.09198770180862852
mmu-miR-702-3p	0.8534977593615519	0.10734140410918389	-0.3480964642886573	-0.36532616886794406
mmu-miR-7021-5p	0.012669520931146108	0.24194953030793429	0.06798278309159222	0.09198770180862852
mmu-miR-7025-3p	0.06505792796564848	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-7033-5p	-0.4077008529721738	-0.161496823057082	0.06798278309159222	0.4850444885757386
mmu-miR-7046-3p	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.9468852004062559
mmu-miR-706	0.06505792796564848	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-7060-5p	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.9468852027769967
mmu-miR-708-5p	-0.7852321777453858	-0.4895700764029571	0.7042446358242984	0.09198770180862852
mmu-miR-7082-3p	-0.2392943548243327	-0.019291773711047767	-0.5992857906668063	-0.23713076409272318
mmu-miR-7084-5p	0.012669520931146108	-0.019291773711047767	-1.0986086668495219	-0.4964602092710792
mmu-miR-709	0.012669520931146108	0.4034562153875835	-0.5228117638419026	0.010443552832708548
mmu-miR-7221-3p	0.06505792796564848	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-741-5p	0.012669520931146108	-0.019291773711047767	0.07341445602256709	-0.21324371109930937
mmu-miR-741-3p	0.3455109317091498	0.02454601780827114	-0.08573072014112919	-0.06825771242771927
mmu-miR-742-3p	0.06662434306404479	-0.019291773711047767	0.016924239521361076	0.09198770180862852
mmu-miR-743a-5p	0.23248554211836592	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-743a-3p	-0.21004074460370947	-0.45458285441395707	-1.0393680433387977	0.9379048981914805
mmu-miR-743b-3p	-0.5627793335166674	-0.5218466072280254	-1.1824612190520387	-1.0325787723991107
mmu-miR-744-5p	-0.1432054171318552	-0.9897523705974908	-0.7017324109465921	-1.4118999404895978
mmu-miR-744-3p	0.012669520931146108	-0.019291773711047767	-0.8088668365666178	-0.22212925707464265
mmu-miR-7658-5p	-0.6376229113971511	-0.1390376090148791	0.06798278309159222	0.09198770180862852
mmu-miR-7680-3p	0.012669520931146108	-0.019291773711047767	0.028972039539920485	0.5001351364680254
mmu-miR-770-3p	0.06505792796564848	-0.019291773711047767	0.06798278309159222	0.09198770180862852
mmu-miR-8090	0.012669520931146108	-0.019291773711047767	-0.8088668365666178	-0.22212925707464265
mmu-miR-8102	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.5139896790666367
mmu-miR-8109	-0.35393865145398984	-0.019291773711047767	1.7852970819704455	-0.4659379540225583
mmu-miR-8114	-3.479167782470209	-2.6101254884528955	0.5763440101663059	1.5779169920704699
mmu-miR-8117	-1.1403628203796787	0.4510211098850756	-0.9452099825133211	-1.285045924232795
mmu-miR-871-5p	1.5073372431538847	-0.07847161154655159	0.7163521984678027	0.41276879984796644
mmu-miR-871-3p	0.37101083351787373	0.4177538160267088	0.10595742323108001	0.15701364467862114
mmu-miR-872-5p	0.256288121035012	0.19578846319115903	-0.45933965337435506	-0.011691717150132766
mmu-miR-874-3p	0.012669520931146108	-0.019291773711047767	0.06798278309159222	0.5139896790666367
mmu-miR-877-5p	0.229704352550142	-0.8721020041967824	1.0633578570833304	-2.255458987255867
mmu-miR-877-3p	-0.555169862616113	-0.506781918944005	1.0504748480136157	0.09198770180862852
mmu-miR-878-5p	0.8026157179946015	-0.4210356382563944	1.7312007000667993	1.5051085915678244
mmu-miR-878-3p	-0.19355903794835322	-0.7030942911941112	1.6705592276095826	0.7013016980042774
mmu-miR-880-3p	0.27103300443900513	0.2435137886300282	0.11311043099143644	-0.6043701185975526
mmu-miR-881-3p	0.7450605468254513	0.2837850971632963	0.2429390601047512	0.5008165544961113
mmu-miR-883a-3p	0.012669520931146108	0.19877869124344624	-0.48295279434244287	0.01543162659219072
mmu-miR-883b-5p	-0.41279920484537286	0.19124424952820257	-0.029444426494946472	0.09198770180862852
mmu-miR-883b-3p	-0.008839307356182892	0.22266745149164902	0.06798278309159222	0.09198770180862852
mmu-miR-92a-1-5p	-0.8778148476885476	-0.34680992908043573	0.06798278309159222	0.09198770180862852
mmu-miR-92b-5p	0.6264193951032818	-0.019291773711047767	-0.12916657570610593	-0.019980627841364843
mmu-miR-92b-3p	-1.3501446278160951	-0.45560119718638703	0.5186412880720116	1.0092522918417501
mmu-miR-93-5p	-0.3169749541188157	-1.7543320383168561	-0.1841139401920351	-1.622552148522261
mmu-miR-93-3p	0.012669520931146108	-0.019291773711047767	0.839131159822956	0.09198770180862852
mmu-miR-96-5p	-0.44462389492209137	-0.7296228707135942	-0.9499280567534587	-0.7307148159198327
mmu-miR-98-5p	1.8624039261745748	1.3250342902077028	0.47126350320447286	-1.5535366159863762
mmu-miR-99a-5p	0.012669520931146108	1.8118997487458852	1.2498269762242427	0.6081760865446454
mmu-miR-99b-5p	0.5626727252106501	-0.8457574329629405	-1.7791051750203373	-2.583217843485863
mmu-miR-99b-3p	-1.401027495580799	-0.15726008156593554	-0.8812586768595567	-1.0556579631325358
mmu-let-7f-5p	-1.6718944810610061	-0.5732289286907821	1.316014104224271	3.3144193084017677
mmu-miR-138-5p	0.012669520931146108	0.20674515105825167	0.6140798065305478	0.09198770180862852
mmu-miR-194-5p	0.2989667796505446	0.20632637559168862	0.06798278309159222	0.09198770180862852
mmu-miR-19b-3p	0.012669520931146108	0.2419495279560578	0.06798278309159222	0.09198770180862852
mmu-miR-466f-3p	0.0148421223213352	-2.2974413929757196	-1.6331854982836171	-2.7126610367044113
mmu-miR-92a-3p	-0.8917693582695122	-0.4257198922555837	-0.36193442231045825	0.35580599295075194
