baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-miR-466o-3p	1.1275455833075	-2.93598053888547	1.64456500526779	-1.42956832392374	0.152840952280083	0.732362896342067
mmu-miR-466p-5p	1.77718670494146	-2.73551035024658	1.61398461590861	-1.33244631226844	0.182713572322477	0.808156185272495
mmu-miR-466q	0.0915352392469641	0	2.16212336002668	0	1	NA
mmu-miR-467b-3p	7.98830050730238	-3.96547002487949	1.31617890118747	-2.56842555454156	0.0102161653213681	0.0986470411301073
mmu-miR-467c-5p	22.6992413693326	-2.20724531723197	0.560253677467191	-2.89562189728922	0.00378408031498081	0.0483521373580881
mmu-miR-467c-3p	2.3203571477312	-2.93948311187702	1.44432494958163	-1.63018759167587	0.103061855604147	0.573489357797268
mmu-miR-467d-5p	25.2796654106401	-2.55226970303801	0.624133559508986	-3.15206124129035	0.00162122266815619	0.0223728728205554
mmu-miR-467e-5p	94.2145360155022	-2.55656332399212	0.445277319045945	-4.42780428946017	0.00000951972187163032	0.000252638772747112
mmu-miR-467e-3p	9.02531136311225	-3.9366164083941	1.18314873496561	-2.83282550081952	0.00461385651461151	0.0548889826738266
mmu-miR-467f	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-467g	0.186748408019921	0	2.16212336002668	0	1	NA
mmu-miR-471-5p	0.548423321543807	1.19656883198139	1.90076684687061	0.321768202274349	0.747628305120466	NA
mmu-miR-483-5p	1.12817465072171	0	1.87816279400712	0	1	1
mmu-miR-483-3p	17.4141880610624	0	1.48567235576759	0	1	1
mmu-miR-484	38.1160342435116	0.394378352089361	0.417026017350692	0	1	1
mmu-miR-485-5p	0.294488557265701	-0.268002402678625	2.1610123417728	0	1	NA
mmu-miR-485-3p	11.7430679182774	0.376074808568273	0.61765836781619	0	1	1
mmu-miR-487b-5p	0.161160287442135	-1.19944470478792	2.16212336002668	-0.284203119686555	0.77625472483759	NA
mmu-miR-487b-3p	5.3841162844591	0.771782015768045	0.855789559096101	0.218300764552691	0.827194778798283	1
mmu-miR-488-5p	0.092379765414854	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-489-3p	0.163675406100265	0.440606069277759	2.16236779147945	0	1	NA
mmu-miR-493-5p	0.134250757129693	0.432312581772248	2.16235734546483	0	1	NA
mmu-miR-494-3p	23.0743829269657	0.722017138738659	0.46344677239821	0.295728972948247	0.767437069099103	1
mmu-miR-495-5p	1.1561850826024	-1.35126141712824	1.59396241341309	-0.480750932367494	0.630693527536951	1
mmu-miR-495-3p	43.305451230028	0.541758691803266	0.360892562362124	0	1	1
mmu-miR-496a-3p	3.58466199237957	1.70788048911199	1.07624274084699	1.0433686990605	0.296777564595058	1
mmu-miR-497a-5p	12.1215649971069	-1.32868749882284	0.595162611372888	-1.2496164642905	0.211439685813271	0.865045516063695
mmu-miR-497a-3p	1.35310685966696	0.0657285783157924	1.40563300342855	0	1	1
mmu-miR-500-5p	0.459668326547541	0	2.07986333700259	0	1	NA
mmu-miR-500-3p	2.72460511468741	-0.445919833977974	1.67844766875871	0	1	1
mmu-miR-501-5p	1.29756148654733	0	1.79896615816649	0	1	1
mmu-miR-501-3p	1.07024926716239	-0.430879900862513	1.77398833165248	0	1	NA
mmu-miR-503-5p	143.640068673192	-1.45851735251934	0.952084535765361	-0.917518160397339	0.358871181050968	1
mmu-miR-503-3p	11.786137797731	0.965473444041463	1.32782753882306	0.286566539851687	0.774444237646366	1
mmu-miR-505-5p	0.208418890952941	0.516182191505056	2.1623766383265	0	1	NA
mmu-miR-505-3p	0.722151571734723	0.228450462772465	1.90676034293048	0	1	NA
mmu-miR-5099	71.2208154618468	-1.62108148593929	0.403817951785298	-2.56580714313815	0.0102936042918373	0.0986470411301073
mmu-miR-5100	0.556792586893218	-0.985613101793487	2.00032122098591	-0.200293131357602	0.841251334093561	NA
mmu-miR-5121	4.07463457908601	1.68060643295781	1.12121542839082	0.97719305718896	0.328473584533576	1
mmu-miR-5125	0.092379765414854	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-5126	769.411102645417	0.575399313280171	0.358175052716197	0	1	1
mmu-miR-5128	0.74411471598372	-0.644891610178841	1.78140822795195	-0.0336414239686005	0.973163089399202	NA
mmu-miR-532-5p	19.4785718606737	-0.358652612143934	0.663211365880764	0	1	1
mmu-miR-532-3p	6.77526398444047	0.788105554657854	1.12941580343416	0.179865602481398	0.857258079988732	1
mmu-miR-539-5p	3.7141798103343	0.520022404003665	0.923098281706975	0	1	1
mmu-miR-539-3p	1.11597468813855	0.56741136045319	1.63321318065927	0	1	NA
mmu-miR-540-5p	2.03304004369347	0.162870040109496	1.24494778132543	0	1	1
mmu-miR-540-3p	3.02971141506212	-0.111092233774691	1.07201899230673	0	1	1
mmu-miR-541-5p	30.2369225740818	0.748860491206833	0.387870941623958	0.42255805448962	0.672617735596649	1
mmu-miR-541-3p	0.334538857656662	-0.765255401425805	2.15796183473221	-0.083547770772796	0.933415994551524	NA
mmu-miR-542-5p	2.76744054746029	0.560984641147332	1.53182903316474	0	1	1
mmu-miR-542-3p	23.8828584296438	1.61826375391582	0.760255906566034	1.35914926049301	0.174099295824376	0.784731704601605
mmu-miR-543-5p	0.504613637223002	0.882106375200772	1.94436556650377	0.152823049121324	0.878537820670171	NA
mmu-miR-543-3p	12.9810678482705	0.371628240849791	0.524733441987857	0	1	1
mmu-miR-544-3p	0.298044774764542	1.05360138699444	2.16232629376351	0.216729032812905	0.828419520803921	NA
mmu-miR-5622-5p	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-574-5p	2.11408417837005	0.0835201403602403	1.50766270839552	0	1	1
mmu-miR-574-3p	2.90145341043999	1.4976186635762	1.4252491028732	0.640348526454215	0.521946039062574	1
mmu-miR-582-5p	1.36772482923672	-0.841178116269039	1.40924289251211	-0.181810826869706	0.855731187522661	1
mmu-miR-582-3p	0.299989726714025	0.0458461331159811	2.15991478206742	0	1	NA
mmu-miR-598-3p	0.115257266265758	0	2.16212336002668	0	1	NA
mmu-miR-615-3p	0.543265357216845	0	2.10371080323882	0	1	NA
mmu-miR-6236	1.97121036897348	1.97773045308721	1.47807928883805	0.942282300336494	0.346048127527338	1
mmu-miR-6240	66.4232708678587	1.53892063817042	0.470234031215155	2.02868800240614	0.042490078672466	0.305397440458349
mmu-miR-6399	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-6412	0.148003529677875	0	2.16212336002668	0	1	NA
mmu-miR-6418-3p	0.205396652204177	0	2.16212336002668	0	1	NA
mmu-miR-6481	0.282739602908047	-0.727630706732938	2.16212336002668	-0.0659852294505625	0.947389585015018	NA
mmu-miR-6516-3p	0.418418583377851	-0.125562665767427	2.09542450590094	0	1	NA
mmu-miR-652-5p	2.43385409445117	-0.931807472562128	1.35169233253505	-0.256600532156957	0.797487164153459	1
mmu-miR-652-3p	1.02974724007472	0.658125270632509	1.63182349656571	0.0448349775973498	0.96423884502356	NA
mmu-miR-6538	0.593929633339548	0.525784954274687	1.96498780200652	0	1	NA
mmu-miR-6539	1.2353289727506	-2.74797365857121	1.64491250535038	-1.31497034086279	0.188519870535326	0.812991941683591
mmu-miR-6540-5p	0.190359837493193	-1.19944470478792	2.16212336002668	-0.284203119686555	0.77625472483759	NA
mmu-miR-6546-5p	0.174171497891626	0	2.16212336002668	0	1	NA
mmu-miR-664-3p	0.666090958870495	0.472903034668427	1.86433314171282	0	1	NA
mmu-miR-665-5p	0.514071591226012	-0.587558727372441	1.98128772759661	-0.00131037335724788	0.998954473628573	NA
mmu-miR-665-3p	12.561058742172	-0.613212518195518	0.549639156933255	-0.0513973888468659	0.959008865423406	1
mmu-miR-666-3p	0.890780412827784	-2.15393141486914	2.0106276154314	-0.780337891564942	0.435192015007568	NA
mmu-miR-667-5p	0.316072789974939	-1.67125870284289	2.16212336002668	-0.502421009922547	0.615371403178919	NA
mmu-miR-667-3p	2.05214213410786	1.04605033352539	1.41860905673649	0.325028118645291	0.745159790484624	1
mmu-miR-668-3p	0.190359837493193	-1.19944470478792	2.16212336002668	-0.284203119686555	0.77625472483759	NA
mmu-miR-669a-3-3p	28.2156265746377	-4.01124736195441	0.667010489525999	-5.13677807925944	0.000000279488669638197	0.00000876578100228891
mmu-miR-669b-3p	33.9764010558648	-3.62039284275136	0.532253156201759	-5.70298232459815	0.0000000117729194424434	0.000000451295245293665
mmu-miR-669c-5p	81.3745034158227	-4.36306962808352	0.535772469170729	-7.05170075873838	0.00000000000176743985337709	0.000000000121953349883019
mmu-miR-669c-3p	4.69649411010067	-4.10401905516201	1.24805439114253	-2.81963396741015	0.0048078457268522	0.0552902258588003
mmu-miR-669e-5p	10.6591996948321	-5.26961529377816	1.1303370464743	-4.14447425895594	0.0000340594210413334	0.000652805569958889
mmu-miR-669e-3p	2.60777023078634	-2.3854004376022	1.45589437935302	-1.23665422603055	0.216215479147833	0.865045516063695
mmu-miR-669f-5p	10.2140121533858	-3.40650678598697	0.988272574375365	-2.85502639496918	0.00430332523156814	0.0530231144603932
mmu-miR-669f-3p	148.585661846087	-4.09890733341214	0.36450484284479	-9.64032413195471	5.40171410112086e-22	1.8635913648867e-19
mmu-miR-669g	0.334317293961469	-1.83665219275658	2.15588635427001	-0.580591685436614	0.56151567735347	NA
mmu-miR-669h-5p	2.90565593888927	-4.24449855165997	1.38987571458069	-2.63299517543038	0.00846355495810784	0.0912477018921002
mmu-miR-669h-3p	2.21053855590915	0	1.70516789014909	0	1	1
mmu-miR-669i	3.54519475079221	0	1.71982725622576	0	1	1
mmu-miR-669k-3p	1.21014104755772	-1.91753278002262	1.77908400844967	-0.749020435781833	0.453844888335422	1
mmu-miR-669l-5p	26.7509209287515	-4.08556657371898	0.665522336098517	-5.25993476570504	0.000000144106516522529	0.00000497167482002725
mmu-miR-669l-3p	6.55471556155919	-5.54237986638202	1.25396640530556	-3.9533892971023	0.0000770519211545953	0.00132914563991677
mmu-miR-669o-5p	7.88694837462014	-3.07385438025379	1.02559719217013	-2.4267732970936	0.0152337717122357	0.138306611597929
mmu-miR-669o-3p	0.554917091834618	-1.77876012071517	1.92572669385623	-0.619920585721051	0.53531007203885	NA
mmu-miR-671-5p	1.45474276983456	-1.71130942744609	1.51632906106753	-0.742811673036168	0.457595707256184	1
mmu-miR-672-5p	18.3036355319278	0.346085301800738	0.518306884071018	0	1	1
mmu-miR-672-3p	1.01390509380336	0.276007937018661	1.63102976923947	0	1	NA
mmu-miR-673-5p	6.5322558661677	0.659070772017649	0.724693637966177	0.102261517714541	0.918549099544806	1
mmu-miR-673-3p	0.122845513226137	0.377281973737951	2.16234650329403	0	1	NA
mmu-miR-674-5p	8.81457365201137	-0.12874142050945	0.622534726241135	0	1	1
mmu-miR-674-3p	14.2155631820515	0.238160359132466	0.549263900688476	0	1	1
mmu-miR-676-5p	0.248759918211337	-0.341721943235323	2.16230359522436	0	1	NA
mmu-miR-676-3p	0.751338076413077	0.71266348419617	1.90132606769072	0.0671641680220138	0.94645101046198	NA
mmu-miR-677-5p	1.28741709868993	1.71971034150341	1.60259176986203	0.708070428241342	0.478901522595381	1
mmu-miR-677-3p	6.09044426817978	1.3368256289969	0.884350682440437	0.85018663207328	0.395221332684517	1
mmu-miR-679-5p	0.15705029684236	0.21127503617585	2.16231956857815	0	1	NA
mmu-miR-686	0.0915352392469641	0	2.16212336002668	0	1	NA
mmu-miR-690	23.0530125589057	1.99323082980089	0.647743874536394	2.17411292401285	0.0296966556028486	0.243936813880542
mmu-miR-6902-3p	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-6911-3p	0.113861412957212	0	2.16212336002668	0	1	NA
mmu-miR-6925-5p	0.126727443854037	0	2.16212336002668	0	1	NA
mmu-miR-6937-3p	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-6947-5p	0.159819472688289	0	2.16212336002668	0	1	NA
mmu-miR-6958-3p	0.159855069202409	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-696	0.244468649181418	0.617305568430504	2.16237934821683	0.0149571663898931	0.988066352825416	NA
mmu-miR-6980-3p	0.0915352392469641	0	2.16212336002668	0	1	NA
mmu-miR-700-5p	0.333524366284371	-1.30348787465197	2.15506023736305	-0.333413127611697	0.738822455119893	NA
mmu-miR-700-3p	3.09021698443024	0.687315178354432	1.11729758504018	0.0916073560022908	0.927010006784274	1
mmu-miR-702-3p	0.637539471255805	0.104404714097453	1.87443663912945	0	1	NA
mmu-miR-7021-5p	0.138979293284552	0	2.16212336002668	0	1	NA
mmu-miR-7026-5p	0.0915352392469641	0	2.16212336002668	0	1	NA
mmu-miR-7032-5p	0.126727443854037	0	2.16212336002668	0	1	NA
mmu-miR-7033-5p	1.83086667141075	2.12466054238393	1.56490624533068	0.983891556607231	0.325168835611222	1
mmu-miR-706	0.895836210140974	0.849247909462936	1.68000172703883	0.157312581581454	0.874998505048559	NA
mmu-miR-7061-5p	0.0915352392469641	0	2.16212336002668	0	1	NA
mmu-miR-7068-5p	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-7070-3p	0.20907458173017	0	2.16212336002668	0	1	NA
mmu-miR-708-5p	32.9464668549583	-0.770708933696161	0.41108924836879	-0.451839676449943	0.651384484324192	1
mmu-miR-708-3p	4.12813798809565	-2.5775548142741	0.964741576069818	-2.06541561282183	0.0388836925663793	0.291627694247844
mmu-miR-7082-3p	0.198218585608201	0	2.16212336002668	0	1	NA
mmu-miR-709	1.87891036532147	0.0881580340739972	1.26305085871843	0	1	1
mmu-miR-712-5p	21.3967507245438	1.81785701199138	0.649568049471976	1.8980220967956	0.0576931712562515	0.368595260803829
mmu-miR-712-3p	17.2450068564596	1.53445751252573	0.733539358825221	1.29440227082731	0.195526506684607	0.822686271718298
mmu-miR-714	7.12192247417285	0.437391265995838	0.846056353757386	0	1	1
mmu-miR-7226-3p	0.166704310527121	0	2.16212336002668	0	1	NA
mmu-miR-741-3p	0.746402011603141	0.85364343132029	1.74294233124701	0.154153654875605	0.877488583357748	NA
mmu-miR-742-3p	0.198218585608201	0	2.16212336002668	0	1	NA
mmu-miR-743a-5p	0.126727443854037	0	2.16212336002668	0	1	NA
mmu-miR-743b-3p	0.161160287442135	-1.19944470478792	2.16212336002668	-0.284203119686555	0.77625472483759	NA
mmu-miR-744-5p	10.2761636985478	-0.632121167497954	0.877545638012934	-0.0537392754678624	0.957142890698045	1
mmu-miR-744-3p	1.0864238613436	-1.14899987134982	1.74773071950319	-0.322725557395361	0.746903094961482	NA
mmu-miR-758-3p	1.76932717644909	-1.12777344964638	1.33422730638035	-0.406835436757644	0.684128857831038	1
mmu-miR-760-3p	0.113861412957212	0	2.16212336002668	0	1	NA
mmu-miR-7648-5p	0.126727443854037	0	2.16212336002668	0	1	NA
mmu-miR-7666-3p	0.125712952481746	-1.19944470478792	2.16212336002668	-0.284203119686555	0.776254724837591	NA
mmu-miR-7667-5p	0.196086105861031	-0.714652770611587	2.16215279436927	-0.0599820097026321	0.952169963065748	NA
mmu-miR-7669-5p	0.174276774232278	0.521237662433151	2.16236985670545	0	1	NA
mmu-miR-7669-3p	0.369268340335902	-0.813959474521173	2.11871492009057	-0.108082957092796	0.913929887219575	NA
mmu-miR-770-5p	0.185682018135835	0.584440922774163	2.16237549517905	0	1	NA
mmu-miR-7a-1-3p	16.9792750452098	0.848396533126518	0.504140982529111	0.522540403447859	0.601294122825072	1
mmu-miR-7a-2-3p	0.998821485642061	-0.351630897064142	1.70405362203053	0	1	NA
mmu-miR-8094	0.113861412957212	0	2.16212336002668	0	1	NA
mmu-miR-8112	0.444852862989618	-0.324038109943905	2.13829804344352	0	1	NA
mmu-miR-871-5p	0.658382958111576	0.988956171441299	1.90197803827411	0.212407116481079	0.831789434298584	NA
mmu-miR-871-3p	0.092379765414854	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-872-5p	7.36793141293948	0.395864526466127	0.751416121173514	0	1	1
mmu-miR-872-3p	2.19792024935277	-0.475643004944849	1.1628914921294	0	1	1
mmu-miR-874-3p	0.560801386458736	0.812164119385815	2.0864870583681	0.108891937648709	0.913288201442965	NA
mmu-miR-877-5p	2.02779329750167	-1.16574930006031	1.62209838437704	-0.358046592569784	0.720308445901066	1
mmu-miR-877-3p	0.751416542774557	1.03951727378946	1.74764364007029	0.260095801367163	0.794789876528802	NA
mmu-miR-878-3p	0.127444369441643	0.166629317144408	2.16231335960543	0	1	NA
mmu-miR-881-3p	0.22486350907053	0.217402072983348	2.16233611304882	0	1	NA
mmu-miR-883a-3p	0.092379765414854	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-92a-1-5p	2.21187111894999	-0.337286835891481	1.32200579296051	0	1	1
mmu-miR-92a-2-5p	1.19528024737667	0.827053783930306	1.75347188679582	0.138063966141785	0.890189863847249	1
mmu-miR-92b-5p	0.278061783550689	0.953504493739179	2.16235394803825	0.170435553972269	0.864667613134257	NA
mmu-miR-92b-3p	5.36784643830168	0.113085159068369	0.774137413083009	0	1	1
mmu-miR-93-5p	258.644028411817	0.666054031812942	0.252460660746118	0.321204621948344	0.74805532977503	1
mmu-miR-93-3p	6.92625468015433	0.0220710807338105	0.742660215671942	0	1	1
mmu-miR-935	0.455127328166343	-0.497159293659022	2.00325135602311	0	1	NA
mmu-miR-96-5p	8.4218144416776	-0.787345805183917	0.807665460333223	-0.250578134639139	0.802140288503106	1
mmu-miR-96-3p	9.31321982353488	1.22167630172255	0.738670235283159	0.861973003091582	0.388702374082258	1
mmu-miR-98-5p	0.667045406735838	0.308966149068472	1.77446075706388	0	1	NA
mmu-miR-98-3p	0.275192564957014	0.66284611750675	2.10201561738679	0.0370518735167239	0.970443645024483	NA
mmu-miR-99b-5p	12.4110329673903	0.291942813827975	0.652079077108488	0	1	1
mmu-miR-99b-3p	3.55271616316212	0.188408709566315	1.39945362439913	0	1	1
mmu-let-7a-5p	0.208313614612288	0	2.16212336002668	0	1	NA
mmu-let-7f-5p	0.393341108625883	0	2.0979668364539	0	1	NA
mmu-miR-103-3p	0.592313616771555	-1.70144946960954	1.91043028160819	-0.584416494879115	0.558940131781738	NA
mmu-miR-128-3p	0.41782293610757	1.48874766330415	1.99464971204208	0.453104701605838	0.650473349993541	NA
mmu-miR-16-5p	0.126521882135516	-0.25581670867796	2.16212336002668	0	1	NA
mmu-miR-19b-3p	8.6746922358505	0.544672372596633	0.673106557593767	0	1	1
mmu-miR-219a-5p	1.71889196934429	-0.76792691190447	1.43811019449383	-0.127225585274229	0.898761855801575	1
mmu-miR-29b-3p	1.39607170463109	0	1.75938195918007	0	1	1
mmu-miR-466f-3p	86.6420609236014	-3.70524916269525	0.36259498366716	-8.60543251430727	7.60295219285288e-18	1.31150925326712e-15
mmu-miR-7a-5p	1.52668782146912	-0.0639128150498917	1.3321005745971	0	1	1
mmu-miR-92a-3p	125.874202900249	1.32654057085972	0.365023507432777	2.03158989774141	0.0421951902574283	0.305397440458349
